"","V1","V2","V3"
"783",0.00996950483448378,33.201,0
"784",0.0103065715984305,33.186,0
"785",0.0264554772653035,32.615,0
"786",0.0266028908413123,32.524,0
"787",0.00668234757597397,38.37,0
"788",0.00607191931508855,49.524,0
"789",0.0755744242206302,32.399,0
"790",0.00543325738237455,71.335,0
"791",0.00556095634298215,67.976,0
"792",0.00548299265737517,68.462,0
"793",0.00557684637242972,67.962,0
"794",0.00648117289657535,39.674,0
"795",0.0071824846589259,37.188,0
"796",0.00601626116629306,53.159,0
"797",0.0149726531895339,32.694,0
"798",0.0255125138853859,32.689,0
"799",0.0256389694219374,32.66,0
"800",0.0119314185608862,32.823,0
"801",0.00593106078201489,57.78,0
"802",0.00595428190155012,53.954,0
"803",0.00845191388408206,33.486,0
"804",0.00844907587286003,33.921,0
"805",0.0264925104638605,32.589,0
"806",0.143456932363493,32.101,0
"807",0.00584405212698169,59.311,0
"808",0.142747115174815,32.255,0
"809",0.00584699997898086,59.284,0
"810",0.143140735479945,32.162,0
"811",0.00579943688181195,60.17,0
"812",0.0057155768792897,62.935,0
"813",0.00611341536399579,47.394,0
"814",0.00975383317041312,33.324,0
"815",0.00687636381586731,37.62,0
"816",0.00677438740484848,38.048,0
"817",0.00575357696889112,61.168,0
"818",0.00575326803574161,62.729,0
"819",0.142973486024654,32.184,0
"820",0.005687998962283,67.25,0
"821",0.00501868332032973,73.705,0
"822",0.00491143850306353,73.826,0
"823",0.00755910855896968,34.909,0
"824",0.00746098682628182,35.023,0
"825",0.00805373229906836,34.301,0
"826",0.00806381492773001,34.165,0
"827",0.00742234174038181,36.52,0
"828",0.0074490256197115,35.042,0
"829",0.00794784344808674,34.451,0
"830",0.00790450683397581,34.46,0
"831",0.00761222707546294,34.868,0
"832",0.00918484364486283,33.47,0
"833",0.143092063568144,32.243,0
"834",0.14277317446129,32.262,0
"835",0.00724801274509534,37.226,0
"836",0.00813161245241734,34.187,0
"837",0.0067289362587758,38.663,0
"838",0.00577566613755198,63.715,0
"839",0.00685320143014412,38.115,0
"840",0.00810385307555705,34.21,0
"841",0.0258122033507713,32.693,0
"842",0.00653812932814746,39.916,0
"843",0.0263969738713293,32.677,0
"844",0.00791819859291953,34.562,0
"845",0.14266912577216,32.347,0
"846",0.14171277644136,32.354,0
"847",0.00639324098873595,40.252,0
"848",0.0114890239468146,32.928,0
"849",0.0062131921832409,44.093,0
"850",0.00628843491856368,43.342,0
"851",0.0116489155404451,32.869,0
"852",0.0116519193145118,32.857,0
"853",0.0110589017889181,33.187,0
"854",0.00998686365390244,33.291,0
"855",0.00999667098095647,33.227,0
"856",0.00679861735993637,38.561,0
"857",0.00552812984047091,69.022,0
"858",0.140997325310146,32.412,0
"859",0.00544224818876204,71.868,0
"860",0.00565991512183905,68.661,0
"861",0.141245521206054,32.389,0
"862",0.00660323563564968,39.58,0
"863",0.00599668287384514,54.675,0
"864",0.00885411620387488,33.488,0
"865",0.026349287438247,32.679,0
"866",0.0255853321594632,32.7,0
"867",0.0265518388042293,32.668,0
"868",0.0263417078607483,32.692,0
"869",0.00595386773250306,58.942,0
"870",0.00849900059584929,33.551,0
"871",0.00880505633962514,33.504,0
"872",0.00605410006600349,53.169,0
"873",0.00731373867165996,37.192,0
"874",0.0284692244082986,32.472,0
"875",0.0269107651409793,32.566,0
"876",0.00847724343080503,33.807,0
"877",0.00574972502850013,66.367,0
"878",0.00525482110807762,73.836,0
"879",0.00587133463340506,59.539,0
"880",0.143222023351118,32.183,0
"881",0.00576187804460326,65.525,0
"882",0.00612168646397382,47.736,0
"883",0.00992720027319871,33.35,0
"884",0.00975819269312539,33.369,0
"885",0.0069157396957853,37.877,0
"886",0.0069358152120309,37.629,0
"887",0.00688666270606542,37.89,0
"888",0.143174121256415,32.199,0
"889",0.00583868152878719,61.58,0
"890",0.00779372487251795,34.904,0
"891",0.00745640615881016,35.534,0
"892",0.00503777733443755,77.606,0
"893",0.00508684260040704,74.718,0
"894",0.00807548974987371,34.364,0
"895",0.0075403049829571,35.073,0
"896",0.00795227268696996,34.454,0
"897",0.00952536920834823,33.441,0
"898",0.00975285744840393,33.431,0
"899",0.00534646599030064,72.286,0
"900",0.00818954721947363,34.046,0
"901",0.0083194371127826,33.993,0
"902",0.012808500703318,32.772,0
"903",0.0131517454726243,32.755,0
"904",0.0148206478672277,32.748,0
"905",0.0124691856191925,32.777,0
"906",0.0117401864907298,32.938,0
"907",0.0068024114874149,39.004,0
"908",0.00668204819492324,39.903,0
"909",0.00804708130499865,34.647,0
"910",0.00682072561746327,38.92,0
"911",0.0100738469856773,33.255,0
"912",0.00853186539405282,33.779,0
"913",0.00615160059086317,52.519,0
"914",0.0270986349353161,32.591,0
"915",0.0271677808708308,32.568,0
"916",0.064066313037916,32.545,0
"917",0.142261783584719,32.363,0
"918",0.0123447213047287,32.897,0
"919",0.0117190408280193,32.964,0
"920",0.00637635911328116,43.566,0
"921",0.00628904439729294,44.352,0
"922",0.00623655934631129,52.272,0
"923",0.00627837124572772,46.483,0
"924",0.00623955762712414,47.623,0
"925",0.0113571541257522,33.202,0
"926",0.0112577127777947,33.218,0
"927",0.0102143234125812,33.254,0
"928",0.00637407002540957,43.583,0
"929",0.00544552396575149,72.292,0
"930",0.00570341591240764,68.673,0
"931",0.00567881943444581,69.96,0
"932",0.00564788902570168,70.917,0
"933",0.00640790561581961,40.371,0
"934",0.00865150925144453,33.579,0
"935",0.00907164170377683,33.504,0
"936",0.0259029766725372,32.703,0
"937",0.00599891122183815,57.198,0
"938",0.00600381479432777,55.965,0
"939",0.0266160476185738,32.67,0
"940",0.0115937192151606,33.108,0
"941",0.00585774662515237,62.598,0
"942",0.00618492919790814,52.502,0
"943",0.00588709793710851,61.564,0
"944",0.143309128186511,32.215,0
"945",0.00575171098634286,68.304,0
"946",0.00996071852079661,33.462,0
"947",0.0124743350464092,32.779,0
"948",0.0139440845091718,32.772,0
"949",0.00982212639901847,33.466,0
"950",0.0184539093189591,32.762,0
"951",0.00695187128549923,37.804,0
"952",0.00593728119878056,60.515,0
"953",0.00527668133775061,75.58,0
"954",0.00760403329286319,35.422,0
"955",0.00787085171555346,34.915,0
"956",0.00521684625142138,76.662,0
"957",0.00750564744986015,35.891,0
"958",0.00819368440389134,34.205,0
"959",0.00807903966180368,34.545,0
"960",0.00747719583061501,37.047,0
"961",0.00836868516826583,34.056,0
"962",0.00803951116453183,34.873,0
"963",0.00659778498797081,40.014,0
"964",0.00815860640803157,34.233,0
"965",0.00686010922634794,38.158,0
"966",0.0057802027801821,65.052,0
"967",0.00727466448716796,37.226,0
"968",0.00521842233974434,76.887,0
"969",0.143549748614983,32.32,0
"970",0.0794482484781532,32.61,0
"971",0.141027907097475,32.588,0
"972",0.0276181492077693,32.619,0
"973",0.00628035168479346,48.48,0
"974",0.00620148124745601,52.549,0
"975",0.00573425307539421,68.765,0
"976",0.00604152876555863,56.892,0
"977",0.0058659484305098,63.829,0
"978",0.00550316894931502,73.814,0
"979",0.00616517011284767,55.562,0
"980",0.0138294857696163,32.784,0
"981",0.025378668798816,32.766,0
"982",0.00601463196776308,60.614,0
"983",0.00630484023043487,45.348,0
"984",0.00572634750214007,70.833,0
"985",0.00645735830873673,41.783,0
"986",0.0055920018508725,72.417,0
"987",0.00595237825260131,62.634,0
"988",0.00647991182983931,40.411,0
"989",0.00644507557307994,43.686,0
"990",0.00599015082590659,60.758,0
"991",0.00684866464292555,39.153,0
"992",0.00789624065525929,35.451,0
"993",0.00594134792416912,63.787,0
"994",0.00686316668927311,38.634,0
"995",0.00640183891649904,44.51,0
"996",0.00751764569738578,36.417,0
"997",0.00738819945158609,37.265,0
"998",0.00791332822720381,34.92,0
"999",0.00787156293231639,36.134,0
"1000",0.00703513946406642,37.864,0
